lot,lat,name,uf,output
-52.948,-29.735,Novo Cabrais,RS,1826
-51.131,-29.678,Novo Hamburgo,RS,4974
-54.505,-27.574,Novo Machado,RS,7415
-53.182,-27.563,Novo Tiradentes,RS,8268
-50.27,-29.887,Osório,RS,291
-51.761,-27.711,Paim Filho,RS,5491
-50.51,-30.258,Palmares do Sul,RS,4545
-53.314,-27.899,Palmeira das Missões,RS,4429
-53.555,-27.355,Palmitinho,RS,8945
-53.502,-28.293,Panambi,RS,4064
-52.374,-30.191,Pantano Grande,RS,5651
-51.786,-28.594,Paraí,RS,4333
-53.149,-29.669,Paraíso do Sul,RS,5613
-51.398,-29.638,Pareci Novo,RS,2789
-50.835,-29.629,Parobé,RS,2114
-52.961,-29.453,Passa Sete,RS,1391
-52.275,-29.748,Passo do Sobrado,RS,2544
-52.407,-28.263,Passo Fundo,RS,8871
-51.733,-29.552,Paverama,RS,7335
-52.823,-31.864,Pedro Osório,RS,1006
-53.656,-28.423,Pejuçara,RS,2715
-52.343,-31.772,Pelotas,RS,7986
-51.136,-29.444,Picada Café,RS,7646
-53.215,-27.511,Pinhal,RS,9150
-53.307,-29.346,Pinhal Grande,RS,1908
-53.612,-27.21,Pinheirinho do Vale,RS,2674
-53.381,-31.578,Pinheiro Machado,RS,9412
-55.199,-28.045,Pirapó,RS,2210
-53.104,-31.448,Piratini,RS,1524
-53.059,-27.329,Planalto,RS,8415
-51.671,-29.45,Poço das Antas,RS,407
-52.677,-28.059,Pontão,RS,2307
-52.488,-27.654,Ponte Preta,RS,6079
-51.242,-29.702,Portão,RS,30
-51.23,-30.033,Porto Alegre,RS,2054
-55.016,-27.856,Porto Lucena,RS,7106
-54.668,-27.575,Porto Mauá,RS,8278
-54.901,-27.736,Porto Vera Cruz,RS,9507
-55.138,-27.906,Porto Xavier,RS,8679
-52.208,-29.171,Pouso Novo,RS,7546
-51.178,-29.519,Presidente Lucena,RS,8708
-52.312,-29.244,Progresso,RS,8688
-51.473,-28.757,Protásio Alves,RS,4970
-52.154,-29.002,Putinga,RS,6026
-56.451,-30.388,Quaraí,RS,8190
-54.072,-29.353,Quevedos,RS,1472
-53.095,-28.742,Quinze de Novembro,RS,7820
-53.638,-27.664,Redentora,RS,4575
-52.072,-29.111,Relvado,RS,5246
-53.375,-29.813,Restinga Seca,RS,4162
-52.841,-27.3,Rio dos Índios,RS,253
-52.099,-32.035,Rio Grande,RS,6485
-52.378,-29.99,Rio Pardo,RS,1995
-50.453,-29.641,Riozinho,RS,4718
-51.868,-29.284,Roca Sales,RS,899
-53.169,-27.471,Rodeio Bonito,RS,7132
-50.576,-29.651,Rolante,RS,3660
-52.802,-27.767,Ronda Alta,RS,775
-52.91,-27.828,Rondinha,RS,1086
-55.026,-28.131,Roque Gonzales,RS,987
-54.914,-30.258,Rosário do Sul,RS,1657
-53.136,-27.707,Sagrada Família,RS,6823
-53.095,-28.393,Saldanha Marinho,RS,1899
-53.213,-29.088,Salto do Jacuí,RS,3625
-54.835,-28.126,Salvador das Missões,RS,7600
-51.511,-29.438,Salvador do Sul,RS,6020
-51.807,-27.95,Sananduva,RS,1450
-53.247,-28.358,Santa Bárbara do Sul,RS,6201
-52.088,-29.469,Santa Clara do Sul,RS,2823
-52.426,-29.718,Santa Cruz do Sul,RS,9329
-53.807,-29.684,Santa Maria,RS,3774
-50.993,-29.498,Santa Maria do Herval,RS,1995
-54.481,-27.871,Santa Rosa,RS,9930
-51.735,-29.169,Santa Tereza,RS,7094
-53.368,-33.519,Santa Vitória do Palmar,RS,5442
-53.115,-30.872,Santana da Boa Vista,RS,172
-55.533,-30.891,Santana do Livramento,RS,4747
-54.867,-29.192,Santiago,RS,1773
-54.263,-28.299,Santo Ângelo,RS,9989
-50.52,-29.818,Santo Antônio da Patrulha,RS,4364
-55.228,-28.511,Santo Antônio das Missões,RS,5637
-52.025,-28.497,Santo Antônio do Palma,RS,7
-52.691,-28.396,Santo Antônio do Planalto,RS,7531
-53.777,-27.851,Santo Augusto,RS,2977
-54.663,-27.824,Santo Cristo,RS,1871
-51.645,-27.908,Santo Expedito do Sul,RS,7255
-56.004,-28.661,São Borja,RS,5746
-51.888,-28.531,São Domingos do Sul,RS,3766
-55.131,-29.55,São Francisco de Assis,RS,422
-50.584,-29.448,São Francisco de Paula,RS,8276
-54.32,-30.336,São Gabriel,RS,5428
-51.722,-29.959,São Jerônimo,RS,6944
-51.828,-27.82,São João da Urtiga,RS,480
-53.446,-29.614,São João do Polêsine,RS,8380
-51.703,-28.499,São Jorge,RS,5332
-53.122,-27.78,São José das Missões,RS,3836
-52.296,-29.044,São José do Herval,RS,2369
-51.251,-29.528,São José do Hortêncio,RS,1974
-54.129,-27.725,São José do Inhacorá,RS,3442
-52.042,-32.015,São José do Norte,RS,9902
-51.594,-27.769,São José do Ouro,RS,5437
-50.066,-28.748,São José dos Ausentes,RS,9762
-51.147,-29.76,São Leopoldo,RS,9622
-51.978,-31.365,São Lourenço do Sul,RS,4623
-54.961,-28.408,São Luiz Gonzaga,RS,7648
-51.068,-28.971,São Marcos,RS,9389
-53.969,-27.707,São Martinho,RS,283
-53.855,-29.538,São Martinho da Serra,RS,8327
-54.554,-28.563,São Miguel das Missões,RS,7144
-55.267,-28.183,São Nicolau,RS,146
-54.936,-28.021,São Paulo das Missões,RS,1786
-51.513,-29.421,São Pedro da Serra,RS,5413
-54.887,-28.124,São Pedro do Butiá,RS,1613
-54.179,-29.621,São Pedro do Sul,RS,4972
-51.376,-29.587,São Sebastião do Caí,RS,5042
-53.565,-30.161,São Sepé,RS,5882
-52.524,-27.558,São Valentim,RS,4237
-51.765,-29.047,São Valentim do Sul,RS,80
-53.937,-27.787,São Valério do Sul,RS,2194
-51.377,-29.369,São Vendelino,RS,463
-54.679,-29.692,São Vicente do Sul,RS,3292
-51.007,-29.638,Sapiranga,RS,2536
-51.144,-29.839,Sapucaia do Sul,RS,226
-52.923,-27.944,Sarandi,RS,7958
-53.403,-27.478,Seberi,RS,9538
-53.946,-27.635,Sede Nova,RS,5646
-53.012,-29.269,Segredo,RS,2078
-52.953,-28.629,Selbach,RS,4168
-54.543,-28.031,Senador Salgado Filho,RS,7314
-51.579,-30.611,Sentinela do Sul,RS,7538
-51.935,-28.712,Serafina Corrêa,RS,832
-52.269,-29.383,Sério,RS,7535
-52.26,-27.98,Sertão,RS,5516
-51.603,-30.46,Sertão Santana,RS,6018
-54.463,-28.131,Sete de Setembro,RS,1307
-52.116,-27.433,Severiano de Almeida,RS,7669
-53.586,-29.642,Silveira Martins,RS,6003
-52.522,-29.539,Sinimbu,RS,9099
-53.029,-29.421,Sobradinho,RS,3127
-52.51,-28.818,Soledade,RS,802
-51.682,-29.643,Tabaí,RS,5384
-52.014,-28.068,Tapejara,RS,5537
-52.87,-28.626,Tapera,RS,3091
-51.396,-30.673,Tapes,RS,2724
-50.781,-29.651,Taquara,RS,7292
-51.864,-29.8,Taquari,RS,8994
-53.467,-27.4,Taquaruçu do Sul,RS,273
-51.094,-31.287,Tavares,RS,5903
-53.758,-27.371,Tenente Portela,RS,6537
-50.071,-29.585,Terra de Areia,RS,5272
-51.806,-29.448,Teutônia,RS,7933
-54.084,-27.398,Tiradentes do Sul,RS,8344
-54.228,-29.478,Toropi,RS,746
-49.727,-29.335,Torres,RS,7515
-50.134,-29.985,Tramandaí,RS,9794
-52.055,-29.294,Travesseiro,RS,8097
-52.147,-27.499,Três Arroios,RS,8537
-49.924,-29.456,Três Cachoeiras,RS,6997
-50.778,-29.517,Três Coroas,RS,1351
-54.24,-27.773,Três de Maio,RS,1619
-50.064,-29.537,Três Forquilhas,RS,3499
-52.841,-27.615,Três Palmeiras,RS,9148
-53.932,-27.456,Três Passos,RS,9406
-52.894,-27.522,Trindade do Sul,RS,5148
-51.718,-29.943,Triunfo,RS,6184
-54.44,-27.657,Tucunduva,RS,1962
-52.956,-29.103,Tunas,RS,5931
-51.536,-27.925,Tupanci do Sul,RS,7756
-53.836,-29.081,Tupanciretã,RS,8755
-51.421,-29.476,Tupandi,RS,7493
-54.482,-27.756,Tuparendi,RS,9445
-52.178,-31.422,Turuçu,RS,48
-54.681,-28.046,Ubiretama,RS,8370
-52.037,-28.795,União da Serra,RS,7179
-55.15,-29.047,Unistalda,RS,8201
-57.088,-29.755,Uruguaiana,RS,9847
-50.934,-28.512,Vacaria,RS,1086
-52.683,-29.604,Vale do Sol,RS,3590
-51.254,-29.398,Vale Real,RS,2067
-52.184,-29.787,Vale Verde,RS,5628
-51.845,-28.478,Vanini,RS,6234
-52.192,-29.606,Venâncio Aires,RS,4192
-52.506,-29.715,Vera Cruz,RS,1700
-51.549,-28.936,Veranópolis,RS,1671
-51.859,-29.068,Vespasiano Correa,RS,5352
-52.02,-27.569,Viadutos,RS,7713
-51.023,-30.081,Viamão,RS,8048
-53.405,-27.162,Vicente Dutra,RS,7683
-52.748,-28.56,Victor Graeff,RS,4728
-51.533,-28.863,Vila Flores,RS,9821
-52.144,-28.107,Vila Lângaro,RS,8067
-52.154,-28.535,Vila Maria,RS,704
-53.883,-30.344,Vila Nova do Sul,RS,975
-53.49,-27.367,Vista Alegre,RS,9178
-51.79,-28.809,Vista Alegre do Prata,RS,8686
-53.702,-27.291,Vista Gaúcha,RS,9136
-54.496,-28.351,Vitória das Missões,RS,8806
-50.044,-29.801,Xangri-lá,RS,3078
-51.023,-27.611,Abdon Batista,SC,4387
-52.328,-26.565,Abelardo Luz,SC,3502
-49.826,-27.412,Agrolândia,SC,8593
-49.711,-27.265,Agronômica,SC,4641
-51.556,-26.998,Água Doce,SC,6438
-52.987,-27.07,Águas de Chapecó,SC,3583
-52.859,-26.88,Águas Frias,SC,2039
-48.824,-27.694,Águas Mornas,SC,7129
-49.334,-27.7,Alfredo Wagner,SC,3917
-51.879,-27.458,Alto Bela Vista,SC,1671
-53.331,-26.534,Anchieta,SC,7284
-48.985,-27.569,Angelina,SC,2641
-51.13,-27.689,Anita Garibaldi,SC,3948
-49.129,-27.902,Anitápolis,SC,1412
-48.768,-27.517,Antônio Carlos,SC,8013
-49.39,-27.036,Apiúna,SC,9048
-52.142,-27.16,Arabutã,SC,5932
-48.722,-26.37,Araquari,SC,3770
-49.486,-28.935,Araranguá,SC,519
-49.018,-28.262,Armazém,SC,4530
-51.339,-26.933,Arroio Trinta,SC,7924
-52.456,-27.074,Arvoredo,SC,3081
-49.376,-26.955,Ascurra,SC,4270
-49.781,-27.42,Atalanta,SC,6921
-49.638,-27.315,Aurora,SC,5058
-49.413,-28.984,Balneário Arroio do Silva,SC,6239
-48.612,-26.456,Balneário Barra do Sul,SC,3801
-48.635,-26.991,Balneário Camboriú,SC,2921
-49.579,-29.157,Balneário Gaivota,SC,9247
-53.638,-26.769,Bandeirante,SC,513
-53.44,-26.654,Barra Bonita,SC,3236
-48.685,-26.632,Barra Velha,SC,3760
-50.464,-26.273,Bela Vista do Toldo,SC,9548
-53.576,-26.841,Belmonte,SC,3759
-49.364,-26.783,Benedito Novo,SC,4372
-48.656,-27.494,Biguaçu,SC,1001
-49.066,-26.919,Blumenau,SC,3886
-49.944,-27.744,Bocaina do Sul,SC,3218
-49.625,-28.337,Bom Jardim da Serra,SC,6871
-52.394,-26.734,Bom Jesus,SC,2383
-53.098,-26.69,Bom Jesus do Oeste,SC,611
-49.489,-27.797,Bom Retiro,SC,2863
-48.517,-27.138,Bombinhas,SC,1986
-49.075,-27.199,Botuverá,SC,3710
-49.166,-28.275,Braço do Norte,SC,7269
-49.886,-27.358,Braço do Trombudo,SC,3476
-50.868,-27.306,Brunópolis,SC,3759
-48.918,-27.098,Brusque,SC,3355
-51.015,-26.775,Caçador,SC,4836
-53.248,-27.072,Caibi,SC,3637
-51.097,-26.6,Calmon,SC,790
-48.654,-27.025,Camboriú,SC,2890
-49.266,-26.193,Campo Alegre,SC,3350
-50.761,-27.899,Campo Belo do Sul,SC,3253
-53.078,-26.394,Campo Erê,SC,4524
-51.225,-27.402,Campos Novos,SC,7392
-48.768,-27.265,Canelinha,SC,3639
-50.39,-26.177,Canoinhas,SC,7879
-50.512,-27.937,Capão Alto,SC,11
-51.612,-27.344,Capinzal,SC,4366
-48.958,-28.445,Capivari de Baixo,SC,1182
-51.662,-27.071,Catanduvas,SC,9219
-52.879,-27.161,Caxambu do Sul,SC,232
-51.336,-27.634,Celso Ramos,SC,6312
-50.876,-27.795,Cerro Negro,SC,2043
-49.554,-27.591,Chapadão do Lageado,SC,8768
-52.618,-27.096,Chapecó,SC,7993
-49.326,-28.601,Cocal do Sul,SC,5255
-52.028,-27.234,Concórdia,SC,8489
-52.607,-26.984,Cordilheira Alta,SC,6210
-52.703,-26.909,Coronel Freitas,SC,3785
-52.669,-26.512,Coronel Martins,SC,5594
-50.361,-27.585,Correia Pinto,SC,6503
-49.243,-26.425,Corupá,SC,7904
-49.37,-28.678,Criciúma,SC,5654
-53.168,-26.894,Cunha Porã,SC,1013
-53.093,-26.969,Cunhataí,SC,7567
-50.584,-27.283,Curitibanos,SC,4095
-53.502,-26.826,Descanso,SC,6805
-53.64,-26.255,Dionísio Cerqueira,SC,2415
-49.726,-26.985,Dona Emma,SC,5962
-49.483,-26.714,Doutor Pedrinho,SC,2147
-52.561,-26.724,Entre Rios,SC,5570
-49.644,-28.983,Ermo,SC,2679
-51.442,-27.276,Erval Velho,SC,5507
-52.26,-26.853,Faxinal dos Guedes,SC,2203
-53.347,-26.778,Flor do Sertão,SC,6497
-48.549,-27.597,Florianópolis,SC,2435
-52.794,-26.647,Formosa do Sul,SC,35
-49.472,-28.747,Forquilhinha,SC,8272
-50.921,-27.026,Fraiburgo,SC,8327
-50.805,-27.175,Frei Rogério,SC,2000
-52.686,-26.455,Galvão,SC,175
-48.613,-28.023,Garopaba,SC,1738
-48.855,-26.027,Garuva,SC,1174
-48.959,-26.931,Gaspar,SC,4863
-48.559,-27.315,Governador Celso Ramos,SC,522
-49.215,-28.185,Grão Pará,SC,3576
-49.035,-28.331,Gravatal,SC,3048
-48.981,-27.086,Guabiruba,SC,6997
-53.518,-26.599,Guaraciaba,SC,3988
-49.003,-26.473,Guaramirim,SC,942
-53.528,-26.385,Guarujá do Sul,SC,9757
-52.787,-27.132,Guatambú,SC,9494
-51.495,-27.194,Herval d'Oeste,SC,7436
-51.237,-27.181,Ibiam,SC,3985
-51.365,-27.092,Ibicaré,SC,8235
-49.518,-27.057,Ibirama,SC,5561
-49.3,-28.713,Içara,SC,9846
-48.827,-26.9,Ilhota,SC,5937
-48.82,-28.341,Imaruí,SC,9319
-48.67,-28.24,Imbituba,SC,2841
-49.424,-27.493,Imbuia,SC,7875
-49.232,-26.898,Indaial,SC,5842
-51.242,-27.004,Iomerê,SC,8343
-51.773,-27.404,Ipira,SC,1738
-53.535,-26.988,Iporã do Oeste,SC,9441
-52.455,-26.631,Ipuaçu,SC,7890
-52.136,-27.077,Ipumirim,SC,4906
-53.274,-26.823,Iraceminha,SC,7787
-51.902,-27.025,Irani,SC,104
-52.892,-26.656,Irati,SC,5693
-50.8,-26.239,Irineópolis,SC,8124
-52.323,-27.291,Itá,SC,3164
-49.906,-26.336,Itaiópolis,SC,9540
-48.662,-26.908,Itajaí,SC,6229
-48.611,-27.09,Itapema,SC,6492
-53.712,-27.169,Itapiranga,SC,8075
-48.616,-26.117,Itapoá,SC,6854
-49.601,-27.414,Ituporanga,SC,6317
-51.734,-27.176,Jaborá,SC,1497
-49.764,-28.997,Jacinto Machado,SC,4504
-49.026,-28.615,Jaguaruna,SC,2968
-49.067,-26.486,Jaraguá do Sul,SC,8478
-52.86,-26.722,Jardinópolis,SC,429
-51.505,-27.178,Joaçaba,SC,3037
-48.846,-26.304,Joinville,SC,9645
-49.628,-26.958,José Boiteux,SC,8634
-52.728,-26.398,Jupiá,SC,7889
-51.556,-27.26,Lacerdópolis,SC,7752
-50.326,-27.816,Lages,SC,2787
-48.781,-28.483,Laguna,SC,7456
-52.567,-26.858,Lajeado Grande,SC,2134
-49.733,-27.217,Laurentino,SC,2189
-49.397,-28.393,Lauro Muller,SC,2670
-50.695,-26.929,Lebon Régis,SC,3235
-49.287,-27.507,Leoberto Leal,SC,7325
-52.067,-27.053,Lindóia do Sul,SC,1007
-49.542,-27.166,Lontras,SC,9334
-48.933,-26.721,Luiz Alves,SC,41
-51.467,-27.133,Luzerna,SC,8453
-51.378,-26.856,Macieira,SC,5344
-49.805,-26.111,Mafra,SC,3582
-48.951,-27.418,Major Gercino,SC,5356
-50.328,-26.368,Major Vieira,SC,3738
-49.453,-28.847,Maracajá,SC,8744
-53.173,-26.761,Maravilha,SC,2384
-52.625,-26.802,Marema,SC,9617
-49.008,-26.611,Massaranduba,SC,7754
-51.148,-26.473,Matos Costa,SC,7995
-49.636,-28.829,Meleiro,SC,9357
-50.077,-27.196,Mirim Doce,SC,799
-53.055,-26.778,Modelo,SC,1119
-53.402,-27.103,Mondaí,SC,4075
-50.98,-27.223,Monte Carlo,SC,3260
-50.231,-26.462,Monte Castelo,SC,1680
-49.21,-28.651,Morro da Fumaça,SC,6599
-49.721,-28.801,Morro Grande,SC,564
-48.654,-26.899,Navegantes,SC,761
-52.906,-26.903,Nova Erechim,SC,2991
-52.812,-26.94,Nova Itaberaba,SC,4240
-48.93,-27.286,Nova Trento,SC,1240
-49.498,-28.637,Nova Veneza,SC,2720
-52.834,-26.444,Novo Horizonte,SC,8341
-49.291,-28.359,Orleans,SC,5959
-50.122,-27.483,Otacílio Costa,SC,8718
-51.618,-27.341,Ouro,SC,7888
-52.312,-26.694,Ouro Verde,SC,1274
-52.498,-27.252,Paial,SC,6964
-50.105,-27.929,Painel,SC,7824
-48.668,-27.645,Palhoça,SC,611
-53.278,-26.348,Palma Sola,SC,9641
-50.159,-27.583,Palmeira,SC,9606
-53.161,-27.068,Palmitos,SC,2438
-50.144,-26.37,Papanduva,SC,3780
-53.672,-26.614,Paraíso,SC,79
-49.724,-29.316,Passo de Torres,SC,1455
-52.059,-26.78,Passos Maia,SC,6313
-48.684,-27.962,Paulo Lopes,SC,2880
-49.185,-28.436,Pedras Grandes,SC,7709
-48.646,-26.769,Penha,SC,6399
-51.904,-27.373,Peritiba,SC,5869
-49.698,-27.535,Petrolândia,SC,2789
-48.672,-26.764,Piçarras,SC,690
-52.992,-26.848,Pinhalzinho,SC,3992
-51.231,-27.051,Pinheiro Preto,SC,6219
-51.772,-27.42,Piratuba,SC,7433
-52.866,-27.07,Planalto Alegre,SC,5895
-49.177,-26.741,Pomerode,SC,3835
-50.38,-27.484,Ponte Alta,SC,7066
-50.464,-27.158,Ponte Alta do Norte,SC,9327
-52.016,-26.872,Ponte Serrada,SC,7238
-48.553,-27.158,Porto Belo,SC,8255
-51.078,-26.238,Porto União,SC,3929
-49.934,-27.258,Pouso Redondo,SC,8219
-49.95,-29.197,Praia Grande,SC,4033
-51.807,-27.223,Presidente Castelo Branco,SC,3858
-49.623,-27.051,Presidente Getúlio,SC,3845
-49.39,-27.277,Presidente Nereu,SC,6725
-53.598,-26.442,Princesa,SC,5084
-52.721,-26.726,Quilombo,SC,5162
-49.022,-27.673,Rancho Queimado,SC,8169
-51.074,-26.899,Rio das Antas,SC,3535
-50.141,-26.949,Rio do Campo,SC,8334
-49.797,-27.193,Rio do Oeste,SC,4964
-49.643,-27.214,Rio do Sul,SC,2454
-49.274,-26.738,Rio dos Cedros,SC,8670
-49.105,-28.131,Rio Fortuna,SC,8037
-49.518,-26.254,Rio Negrinho,SC,4469
-49.779,-27.861,Rio Rufino,SC,8572
-53.322,-27.067,Riqueza,SC,347
-49.366,-26.923,Rodeio,SC,9590
-53.314,-26.676,Romelândia,SC,2760
-50,-26.98,Salete,SC,3115
-53.056,-26.609,Saltinho,SC,2619
-51.406,-26.905,Salto Veloso,SC,4260
-49.129,-28.638,Sangão,SC,5545
-50.427,-26.961,Santa Cecília,SC,667
-53.619,-26.938,Santa Helena,SC,4986
-49.128,-28.039,Santa Rosa de Lima,SC,8197
-49.7,-29.136,Santa Rosa do Sul,SC,7873
-50.008,-26.779,Santa Terezinha,SC,4022
-53.202,-26.619,Santa Terezinha do Progresso,SC,248
-52.685,-26.639,Santiago do Sul,SC,8916
-48.779,-27.688,Santo Amaro da Imperatriz,SC,7652
-49.379,-26.25,São Bento do Sul,SC,9449
-52.964,-26.47,São Bernardino,SC,7431
-48.929,-27.901,São Bonifácio,SC,350
-53.004,-27.078,São Carlos,SC,4161
-50.441,-27.267,São Cristovão do Sul,SC,5342
-52.532,-26.558,São Domingos,SC,4057
-48.638,-26.243,São Francisco do Sul,SC,4880
-48.849,-27.276,São João Batista,SC,3271
-48.768,-26.618,São João do Itaperiú,SC,489
-53.594,-27.098,São João do Oeste,SC,8679
-49.81,-29.223,São João do Sul,SC,8990
-49.932,-28.294,São Joaquim,SC,3188
-48.628,-27.615,São José,SC,2114
-53.494,-26.455,São José do Cedro,SC,9836
-50.58,-27.663,São José do Cerrito,SC,6148
-52.851,-26.359,São Lourenço do Oeste,SC,2307
-49.177,-28.326,São Ludgero,SC,5326
-48.979,-28.165,São Martinho,SC,5157
-53.251,-26.69,São Miguel da Boa Vista,SC,5426
-53.518,-26.725,São Miguel do Oeste,SC,5783
-48.805,-27.566,São Pedro de Alcântara,SC,3175
-53.003,-26.924,Saudades,SC,9773
-49.073,-26.413,Schroeder,SC,9605
-52.311,-27.149,Seara,SC,8427
-53.042,-26.729,Serra Alta,SC,8852
-49.424,-28.598,Siderópolis,SC,68
-49.617,-29.114,Sombrio,SC,8697
-52.965,-26.736,Sul Brasil,SC,2799
-49.998,-27.116,Taió,SC,7955
-51.247,-27.105,Tangará,SC,474
-53.158,-26.688,Tigrinhos,SC,3159
-48.634,-27.241,Tijucas,SC,2092
-49.847,-28.83,Timbé do Sul,SC,9607
-49.272,-26.823,Timbó,SC,2155
-50.674,-26.615,Timbó Grande,SC,482
-50.322,-26.106,Três Barras,SC,9709
-49.458,-28.516,Treviso,SC,6153
-49.148,-28.559,Treze de Maio,SC,4692
-51.406,-27.002,Treze Tílias,SC,7522
-49.79,-27.299,Trombudo Central,SC,2442
-49.007,-28.467,Tubarão,SC,2695
-53.639,-26.969,Tunápolis,SC,9880
-49.679,-28.926,Turvo,SC,4017
-52.855,-26.761,União do Oeste,SC,8730
-49.592,-28.015,Urubici,SC,1044
-49.873,-27.953,Urupema,SC,5381
-49.321,-28.518,Urussanga,SC,1119
-52.155,-26.864,Vargeão,SC,2750
-50.975,-27.489,Vargem,SC,1758
-51.74,-27.007,Vargem Bonita,SC,6674
-49.356,-27.392,Vidal Ramos,SC,9044
-51.152,-27.008,Videira,SC,3695
-49.833,-26.881,Vitor Meireles,SC,315
-49.796,-26.926,Witmarsum,SC,3261
-52.404,-26.877,Xanxerê,SC,4321
-52.342,-27.069,Xavantina,SC,4610
-52.535,-26.962,Xaxim,SC,3242
-51.555,-27.451,Zortéa,SC,2542
-36.93,-10.134,Amparo de São Francisco,SE,3189
-37.019,-10.281,Aquidabã,SE,3607
-37.072,-10.911,Aracaju,SE,2074
-37.62,-11.262,Arauá,SE,8083
-37.315,-10.758,Areia Branca,SE,7020
-37.039,-10.909,Barra dos Coqueiros,SE,2306
-37.621,-11.147,Boquim,SE,9862
-36.466,-10.429,Brejo Grande,SE,4863
-37.493,-10.733,Campo do Brito,SE,1589
-36.985,-10.138,Canhoba,SE,3080
-37.788,-9.642,Canindé de São Francisco,SE,6331
-37.053,-10.503,Capela,SE,6930
-37.701,-10.361,Carira,SE,1712
-36.989,-10.648,Carmópolis,SE,9210
-36.884,-10.252,Cedro de São João,SE,609
-37.755,-11.476,Cristinápolis,SE,7421
-37.183,-10.355,Cumbe,SE,9538
-37.148,-10.689,Divina Pastora,SE,7235
-37.438,-11.268,Estância,SE,5440
-37.313,-10.264,Feira Nova,SE,8325
-37.534,-10.549,Frei Paulo,SE,8678
-37.083,-9.968,Gararu,SE,5016
-36.984,-10.689,General Maynard,SE,7033
-37.198,-10.227,Gracho Cardoso,SE,4405
-36.54,-10.436,Ilha das Flores,SE,9131
-37.512,-11.519,Indiaroba,SE,8043
-37.425,-10.685,Itabaiana,SE,8781
-37.79,-11.274,Itabaianinha,SE,9609
-37.103,-10.126,Itabi,SE,1161
-37.311,-10.998,Itaporanga d'Ajuda,SE,3382
-36.94,-10.593,Japaratuba,SE,8065
-36.801,-10.347,Japoatã,SE,8326
-37.65,-10.917,Lagarto,SE,7120
-37.17,-10.806,Laranjeiras,SE,5118
-37.541,-10.666,Macambira,SE,7135
-36.924,-10.349,Malhada dos Bois,SE,6728
-37.305,-10.658,Malhador,SE,8657
-37.082,-10.738,Maruim,SE,1054
-37.343,-10.578,Moita Bonita,SE,841
-37.562,-10.027,Monte Alegre de Sergipe,SE,2560
-36.959,-10.427,Muribeca,SE,5279
-36.579,-10.32,Neópolis,SE,9008
-37.489,-10.443,Nossa Senhora Aparecida,SE,7876
-37.42,-10.218,Nossa Senhora da Glória,SE,230
-37.193,-10.492,Nossa Senhora das Dores,SE,4979
-37.058,-10.079,Nossa Senhora de Lourdes,SE,4501
-37.126,-10.855,Nossa Senhora do Socorro,SE,7496
-36.651,-10.453,Pacatuba,SE,9396
-37.687,-10.617,Pedra Mole,SE,9804
-37.674,-11.192,Pedrinhas,SE,8577
-37.723,-10.567,Pinhão,SE,1147
-36.856,-10.738,Pirambu,SE,9658
-37.685,-9.806,Poço Redondo,SE,1654
-38.183,-10.708,Poço Verde,SE,4940
-37.278,-9.917,Porto da Folha,SE,9067
-36.84,-10.211,Propriá,SE,7149
-37.725,-11.069,Riachão do Dantas,SE,9852
-37.187,-10.728,Riachuelo,SE,9834
-37.417,-10.539,Ribeirópolis,SE,6403
-37.031,-10.696,Rosário do Catete,SE,4691
-37.475,-11.032,Salgado,SE,5879
-37.448,-11.351,Santa Luzia do Itanhy,SE,2095
-37.194,-10.646,Santa Rosa de Lima,SE,6055
-36.608,-10.291,Santana do São Francisco,SE,4095
-37.054,-10.789,Santo Amaro das Brotas,SE,9600
-37.206,-11.015,São Cristóvão,SE,5131
-37.568,-10.791,São Domingos,SE,989
-36.888,-10.333,São Francisco,SE,1479
-37.381,-10.388,São Miguel do Aleixo,SE,6166
-37.811,-10.738,Simão Dias,SE,4928
-37.113,-10.604,Siriri,SE,4542
-36.884,-10.208,Telha,SE,6483
-37.998,-11.184,Tobias Barreto,SE,7332
-37.841,-11.373,Tomar do Geru,SE,9351
-37.658,-11.383,Umbaúba,SE,5407
-51.073,-21.685,Adamantina,SP,671
-49.644,-21.235,Adolfo,SP,6847
-46.979,-22.059,Aguaí,SP,3163
-46.717,-21.937,Águas da Prata,SP,2791
-46.633,-22.476,Águas de Lindóia,SP,1145
-49.239,-22.881,Águas de Santa Bárbara,SP,3411
-47.876,-22.599,Águas de São Pedro,SP,53
-48.988,-22.469,Agudos,SP,1856
-47.899,-23.551,Alambari,SP,9762
-51.413,-21.955,Alfredo Marcondes,SP,6939
-49.059,-20.524,Altair,SP,7599
-47.374,-21.026,Altinópolis,SP,9127
-50.164,-21.581,Alto Alegre,SP,8089
-47.262,-23.535,Alumínio,SP,7957
-49.911,-20.321,Álvares Florence,SP,1300
-51.472,-22.079,Álvares Machado,SP,7917
-49.719,-22.089,Álvaro de Carvalho,SP,8585
-49.763,-22.444,Alvinlândia,SP,196
-47.331,-22.739,Americana,SP,2122
-48.102,-21.724,Américo Brasiliense,SP,631
-49.732,-20.299,Américo de Campos,SP,1370
-46.764,-22.701,Amparo,SP,3259
-47.663,-22.126,Analândia,SP,5673
-51.379,-20.896,Andradina,SP,5317
-48.413,-23.49,Angatuba,SP,6594
-48.127,-22.789,Anhembi,SP,4548
-51.387,-22.295,Anhumas,SP,4771
-45.23,-22.847,Aparecida,SP,1360
