lot,lat,axis,uf,value
-54.6790,-29.6920,São Vicente do Sul,RS,3292
-51.0070,-29.6380,Sapiranga,RS,2536
-51.1440,-29.8390,Sapucaia do Sul,RS,226
-52.9230,-27.9440,Sarandi,RS,7958
-53.4030,-27.4780,Seberi,RS,9538
-53.9460,-27.6350,Sede Nova,RS,5646
-53.0120,-29.2690,Segredo,RS,2078
-52.9530,-28.6290,Selbach,RS,4168
-54.5430,-28.0310,Senador Salgado Filho,RS,7314
-51.5790,-30.6110,Sentinela do Sul,RS,7538
-51.9350,-28.7120,Serafina Corrêa,RS,832
-52.2690,-29.3830,Sério,RS,7535
-52.2600,-27.9800,Sertão,RS,5516
-51.6030,-30.4600,Sertão Santana,RS,6018
-54.4630,-28.1310,Sete de Setembro,RS,1307
-52.1160,-27.4330,Severiano de Almeida,RS,7669
-53.5860,-29.6420,Silveira Martins,RS,6003
-52.5220,-29.5390,Sinimbu,RS,9099
-53.0290,-29.4210,Sobradinho,RS,3127
-52.5100,-28.8180,Soledade,RS,802
-51.6820,-29.6430,Tabaí,RS,5384
-52.0140,-28.0680,Tapejara,RS,5537
-52.8700,-28.6260,Tapera,RS,3091
-51.3960,-30.6730,Tapes,RS,2724
-50.7810,-29.6510,Taquara,RS,7292
-51.8640,-29.8000,Taquari,RS,8994
-53.4670,-27.4000,Taquaruçu do Sul,RS,273
-51.0940,-31.2870,Tavares,RS,5903
-53.7580,-27.3710,Tenente Portela,RS,6537
-50.0710,-29.5850,Terra de Areia,RS,5272
-51.8060,-29.4480,Teutônia,RS,7933
-54.0840,-27.3980,Tiradentes do Sul,RS,8344
-54.2280,-29.4780,Toropi,RS,746
-49.7270,-29.3350,Torres,RS,7515
-50.1340,-29.9850,Tramandaí,RS,9794
-52.0550,-29.2940,Travesseiro,RS,8097
-52.1470,-27.4990,Três Arroios,RS,8537
-49.9240,-29.4560,Três Cachoeiras,RS,6997
-50.7780,-29.5170,Três Coroas,RS,1351
-54.2400,-27.7730,Três de Maio,RS,1619
-50.0640,-29.5370,Três Forquilhas,RS,3499
-52.8410,-27.6150,Três Palmeiras,RS,9148
-53.9320,-27.4560,Três Passos,RS,9406
-52.8940,-27.5220,Trindade do Sul,RS,5148
-51.7180,-29.9430,Triunfo,RS,6184
-54.4400,-27.6570,Tucunduva,RS,1962
-52.9560,-29.1030,Tunas,RS,5931
-51.5360,-27.9250,Tupanci do Sul,RS,7756
-53.8360,-29.0810,Tupanciretã,RS,8755
-51.4210,-29.4760,Tupandi,RS,7493
-54.4820,-27.7560,Tuparendi,RS,9445
-52.1780,-31.4220,Turuçu,RS,48
-54.6810,-28.0460,Ubiretama,RS,8370
-52.0370,-28.7950,União da Serra,RS,7179
-55.1500,-29.0470,Unistalda,RS,8201
-57.0880,-29.7550,Uruguaiana,RS,9847
-50.9340,-28.5120,Vacaria,RS,1086
-52.6830,-29.6040,Vale do Sol,RS,3590
-51.2540,-29.3980,Vale Real,RS,2067
-52.1840,-29.7870,Vale Verde,RS,5628
-51.8450,-28.4780,Vanini,RS,6234
-52.1920,-29.6060,Venâncio Aires,RS,4192
-52.5060,-29.7150,Vera Cruz,RS,1700
-51.5490,-28.9360,Veranópolis,RS,1671
-51.8590,-29.0680,Vespasiano Correa,RS,5352
-52.0200,-27.5690,Viadutos,RS,7713
-51.0230,-30.0810,Viamão,RS,8048
-53.4050,-27.1620,Vicente Dutra,RS,7683
-52.7480,-28.5600,Victor Graeff,RS,4728
-51.5330,-28.8630,Vila Flores,RS,9821
-52.1440,-28.1070,Vila Lângaro,RS,8067
-52.1540,-28.5350,Vila Maria,RS,704
-53.8830,-30.3440,Vila Nova do Sul,RS,975
-53.4900,-27.3670,Vista Alegre,RS,9178
-51.7900,-28.8090,Vista Alegre do Prata,RS,8686
-53.7020,-27.2910,Vista Gaúcha,RS,9136
-54.4960,-28.3510,Vitória das Missões,RS,8806
-50.0440,-29.8010,Xangri-lá,RS,3078
-51.0230,-27.6110,Abdon Batista,SC,4387
-52.3280,-26.5650,Abelardo Luz,SC,3502
-49.8260,-27.4120,Agrolândia,SC,8593
-49.7110,-27.2650,Agronômica,SC,4641
-51.5560,-26.9980,Água Doce,SC,6438
-52.9870,-27.0700,Águas de Chapecó,SC,3583
-52.8590,-26.8800,Águas Frias,SC,2039
-48.8240,-27.6940,Águas Mornas,SC,7129
-49.3340,-27.7000,Alfredo Wagner,SC,3917
-51.8790,-27.4580,Alto Bela Vista,SC,1671
-53.3310,-26.5340,Anchieta,SC,7284
-48.9850,-27.5690,Angelina,SC,2641
-51.1300,-27.6890,Anita Garibaldi,SC,3948
-49.1290,-27.9020,Anitápolis,SC,1412
-48.7680,-27.5170,Antônio Carlos,SC,8013
-49.3900,-27.0360,Apiúna,SC,9048
-52.1420,-27.1600,Arabutã,SC,5932
-48.7220,-26.3700,Araquari,SC,3770
-49.4860,-28.9350,Araranguá,SC,519
-49.0180,-28.2620,Armazém,SC,4530
-51.3390,-26.9330,Arroio Trinta,SC,7924
-52.4560,-27.0740,Arvoredo,SC,3081
-49.3760,-26.9550,Ascurra,SC,4270
-49.7810,-27.4200,Atalanta,SC,6921
-49.6380,-27.3150,Aurora,SC,5058
-49.4130,-28.9840,Balneário Arroio do Silva,SC,6239
-48.6120,-26.4560,Balneário Barra do Sul,SC,3801
-48.6350,-26.9910,Balneário Camboriú,SC,2921
-49.5790,-29.1570,Balneário Gaivota,SC,9247
-53.6380,-26.7690,Bandeirante,SC,513
-53.4400,-26.6540,Barra Bonita,SC,3236
-48.6850,-26.6320,Barra Velha,SC,3760
-50.4640,-26.2730,Bela Vista do Toldo,SC,9548
-53.5760,-26.8410,Belmonte,SC,3759
-49.3640,-26.7830,Benedito Novo,SC,4372
-48.6560,-27.4940,Biguaçu,SC,1001
-49.0660,-26.9190,Blumenau,SC,3886
-49.9440,-27.7440,Bocaina do Sul,SC,3218
-49.6250,-28.3370,Bom Jardim da Serra,SC,6871
-52.3940,-26.7340,Bom Jesus,SC,2383
-53.0980,-26.6900,Bom Jesus do Oeste,SC,611
-49.4890,-27.7970,Bom Retiro,SC,2863
-48.5170,-27.1380,Bombinhas,SC,1986
-49.0750,-27.1990,Botuverá,SC,3710
-49.1660,-28.2750,Braço do Norte,SC,7269
-49.8860,-27.3580,Braço do Trombudo,SC,3476
-50.8680,-27.3060,Brunópolis,SC,3759
-48.9180,-27.0980,Brusque,SC,3355
-51.0150,-26.7750,Caçador,SC,4836
-53.2480,-27.0720,Caibi,SC,3637
-51.0970,-26.6000,Calmon,SC,790
-48.6540,-27.0250,Camboriú,SC,2890
-49.2660,-26.1930,Campo Alegre,SC,3350
-50.7610,-27.8990,Campo Belo do Sul,SC,3253
-53.0780,-26.3940,Campo Erê,SC,4524
-51.2250,-27.4020,Campos Novos,SC,7392
-48.7680,-27.2650,Canelinha,SC,3639
-50.3900,-26.1770,Canoinhas,SC,7879
-50.5120,-27.9370,Capão Alto,SC,11
-51.6120,-27.3440,Capinzal,SC,4366
-48.9580,-28.4450,Capivari de Baixo,SC,1182
-51.6620,-27.0710,Catanduvas,SC,9219
-52.8790,-27.1610,Caxambu do Sul,SC,232
-51.3360,-27.6340,Celso Ramos,SC,6312
-50.8760,-27.7950,Cerro Negro,SC,2043
-49.5540,-27.5910,Chapadão do Lageado,SC,8768
-52.6180,-27.0960,Chapecó,SC,7993
-49.3260,-28.6010,Cocal do Sul,SC,5255
-52.0280,-27.2340,Concórdia,SC,8489
-52.6070,-26.9840,Cordilheira Alta,SC,6210
-52.7030,-26.9090,Coronel Freitas,SC,3785
-52.6690,-26.5120,Coronel Martins,SC,5594
-50.3610,-27.5850,Correia Pinto,SC,6503
-49.2430,-26.4250,Corupá,SC,7904
-49.3700,-28.6780,Criciúma,SC,5654
-53.1680,-26.8940,Cunha Porã,SC,1013
-53.0930,-26.9690,Cunhataí,SC,7567
-50.5840,-27.2830,Curitibanos,SC,4095
-53.5020,-26.8260,Descanso,SC,6805
-53.6400,-26.2550,Dionísio Cerqueira,SC,2415
-49.7260,-26.9850,Dona Emma,SC,5962
-49.4830,-26.7140,Doutor Pedrinho,SC,2147
-52.5610,-26.7240,Entre Rios,SC,5570
-49.6440,-28.9830,Ermo,SC,2679
-51.4420,-27.2760,Erval Velho,SC,5507
-52.2600,-26.8530,Faxinal dos Guedes,SC,2203
-53.3470,-26.7780,Flor do Sertão,SC,6497
-48.5490,-27.5970,Florianópolis,SC,2435
-52.7940,-26.6470,Formosa do Sul,SC,35
-49.4720,-28.7470,Forquilhinha,SC,8272
-50.9210,-27.0260,Fraiburgo,SC,8327
-50.8050,-27.1750,Frei Rogério,SC,2000
-52.6860,-26.4550,Galvão,SC,175
-48.6130,-28.0230,Garopaba,SC,1738
-48.8550,-26.0270,Garuva,SC,1174
-48.9590,-26.9310,Gaspar,SC,4863
-48.5590,-27.3150,Governador Celso Ramos,SC,522
-49.2150,-28.1850,Grão Pará,SC,3576
-49.0350,-28.3310,Gravatal,SC,3048
-48.9810,-27.0860,Guabiruba,SC,6997
-53.5180,-26.5990,Guaraciaba,SC,3988
-49.0030,-26.4730,Guaramirim,SC,942
-53.5280,-26.3850,Guarujá do Sul,SC,9757
-52.7870,-27.1320,Guatambú,SC,9494
-51.4950,-27.1940,Herval d'Oeste,SC,7436
-51.2370,-27.1810,Ibiam,SC,3985
-51.3650,-27.0920,Ibicaré,SC,8235
-49.5180,-27.0570,Ibirama,SC,5561
-49.3000,-28.7130,Içara,SC,9846
-48.8270,-26.9000,Ilhota,SC,5937
-48.8200,-28.3410,Imaruí,SC,9319
-48.6700,-28.2400,Imbituba,SC,2841
-49.4240,-27.4930,Imbuia,SC,7875
-49.2320,-26.8980,Indaial,SC,5842
-51.2420,-27.0040,Iomerê,SC,8343
-51.7730,-27.4040,Ipira,SC,1738
-53.5350,-26.9880,Iporã do Oeste,SC,9441
-52.4550,-26.6310,Ipuaçu,SC,7890
-52.1360,-27.0770,Ipumirim,SC,4906
-53.2740,-26.8230,Iraceminha,SC,7787
-51.9020,-27.0250,Irani,SC,104
-52.8920,-26.6560,Irati,SC,5693
-50.8000,-26.2390,Irineópolis,SC,8124
-52.3230,-27.2910,Itá,SC,3164
-49.9060,-26.3360,Itaiópolis,SC,9540
-48.6620,-26.9080,Itajaí,SC,6229
-48.6110,-27.0900,Itapema,SC,6492
-53.7120,-27.1690,Itapiranga,SC,8075
-48.6160,-26.1170,Itapoá,SC,6854
-49.6010,-27.4140,Ituporanga,SC,6317
-51.7340,-27.1760,Jaborá,SC,1497
-49.7640,-28.9970,Jacinto Machado,SC,4504
-49.0260,-28.6150,Jaguaruna,SC,2968
-49.0670,-26.4860,Jaraguá do Sul,SC,8478
-52.8600,-26.7220,Jardinópolis,SC,429
-51.5050,-27.1780,Joaçaba,SC,3037
-48.8460,-26.3040,Joinville,SC,9645
-49.6280,-26.9580,José Boiteux,SC,8634
-52.7280,-26.3980,Jupiá,SC,7889
-51.5560,-27.2600,Lacerdópolis,SC,7752
-50.3260,-27.8160,Lages,SC,2787
-48.7810,-28.4830,Laguna,SC,7456
-52.5670,-26.8580,Lajeado Grande,SC,2134
-49.7330,-27.2170,Laurentino,SC,2189
-49.3970,-28.3930,Lauro Muller,SC,2670
-50.6950,-26.9290,Lebon Régis,SC,3235
-49.2870,-27.5070,Leoberto Leal,SC,7325
-52.0670,-27.0530,Lindóia do Sul,SC,1007
-49.5420,-27.1660,Lontras,SC,9334
-48.9330,-26.7210,Luiz Alves,SC,41
-51.4670,-27.1330,Luzerna,SC,8453
-51.3780,-26.8560,Macieira,SC,5344
-49.8050,-26.1110,Mafra,SC,3582
-48.9510,-27.4180,Major Gercino,SC,5356
-50.3280,-26.3680,Major Vieira,SC,3738
-49.4530,-28.8470,Maracajá,SC,8744
-53.1730,-26.7610,Maravilha,SC,2384
-52.6250,-26.8020,Marema,SC,9617
-49.0080,-26.6110,Massaranduba,SC,7754
-51.1480,-26.4730,Matos Costa,SC,7995
-49.6360,-28.8290,Meleiro,SC,9357
-50.0770,-27.1960,Mirim Doce,SC,799
-53.0550,-26.7780,Modelo,SC,1119
-53.4020,-27.1030,Mondaí,SC,4075
-50.9800,-27.2230,Monte Carlo,SC,3260
-50.2310,-26.4620,Monte Castelo,SC,1680
-49.2100,-28.6510,Morro da Fumaça,SC,6599
-49.7210,-28.8010,Morro Grande,SC,564
-48.6540,-26.8990,Navegantes,SC,761
-52.9060,-26.9030,Nova Erechim,SC,2991
-52.8120,-26.9400,Nova Itaberaba,SC,4240
-48.9300,-27.2860,Nova Trento,SC,1240
-49.4980,-28.6370,Nova Veneza,SC,2720
-52.8340,-26.4440,Novo Horizonte,SC,8341
-49.2910,-28.3590,Orleans,SC,5959
-50.1220,-27.4830,Otacílio Costa,SC,8718
-51.6180,-27.3410,Ouro,SC,7888
-52.3120,-26.6940,Ouro Verde,SC,1274
-52.4980,-27.2520,Paial,SC,6964
-50.1050,-27.9290,Painel,SC,7824
-48.6680,-27.6450,Palhoça,SC,611
-53.2780,-26.3480,Palma Sola,SC,9641
-50.1590,-27.5830,Palmeira,SC,9606
-53.1610,-27.0680,Palmitos,SC,2438
-50.1440,-26.3700,Papanduva,SC,3780
-53.6720,-26.6140,Paraíso,SC,79
-49.7240,-29.3160,Passo de Torres,SC,1455
-52.0590,-26.7800,Passos Maia,SC,6313
-48.6840,-27.9620,Paulo Lopes,SC,2880
-49.1850,-28.4360,Pedras Grandes,SC,7709
-48.6460,-26.7690,Penha,SC,6399
-51.9040,-27.3730,Peritiba,SC,5869
-49.6980,-27.5350,Petrolândia,SC,2789
-48.6720,-26.7640,Piçarras,SC,690
-52.9920,-26.8480,Pinhalzinho,SC,3992
-51.2310,-27.0510,Pinheiro Preto,SC,6219
-51.7720,-27.4200,Piratuba,SC,7433
-52.8660,-27.0700,Planalto Alegre,SC,5895
-49.1770,-26.7410,Pomerode,SC,3835
-50.3800,-27.4840,Ponte Alta,SC,7066
-50.4640,-27.1580,Ponte Alta do Norte,SC,9327
-52.0160,-26.8720,Ponte Serrada,SC,7238
-48.5530,-27.1580,Porto Belo,SC,8255
-51.0780,-26.2380,Porto União,SC,3929
-49.9340,-27.2580,Pouso Redondo,SC,8219
-49.9500,-29.1970,Praia Grande,SC,4033
-51.8070,-27.2230,Presidente Castelo Branco,SC,3858
-49.6230,-27.0510,Presidente Getúlio,SC,3845
-49.3900,-27.2770,Presidente Nereu,SC,6725
-53.5980,-26.4420,Princesa,SC,5084
-52.7210,-26.7260,Quilombo,SC,5162
-49.0220,-27.6730,Rancho Queimado,SC,8169
-51.0740,-26.8990,Rio das Antas,SC,3535
-50.1410,-26.9490,Rio do Campo,SC,8334
-49.7970,-27.1930,Rio do Oeste,SC,4964
-49.6430,-27.2140,Rio do Sul,SC,2454
-49.2740,-26.7380,Rio dos Cedros,SC,8670
-49.1050,-28.1310,Rio Fortuna,SC,8037
-49.5180,-26.2540,Rio Negrinho,SC,4469
-49.7790,-27.8610,Rio Rufino,SC,8572
-53.3220,-27.0670,Riqueza,SC,347
-49.3660,-26.9230,Rodeio,SC,9590
-53.3140,-26.6760,Romelândia,SC,2760
-50.0000,-26.9800,Salete,SC,3115
-53.0560,-26.6090,Saltinho,SC,2619
-51.4060,-26.9050,Salto Veloso,SC,4260
-49.1290,-28.6380,Sangão,SC,5545
-50.4270,-26.9610,Santa Cecília,SC,667
-53.6190,-26.9380,Santa Helena,SC,4986
-49.1280,-28.0390,Santa Rosa de Lima,SC,8197
-49.7000,-29.1360,Santa Rosa do Sul,SC,7873
-50.0080,-26.7790,Santa Terezinha,SC,4022
-53.2020,-26.6190,Santa Terezinha do Progresso,SC,248
-52.6850,-26.6390,Santiago do Sul,SC,8916
-48.7790,-27.6880,Santo Amaro da Imperatriz,SC,7652
-49.3790,-26.2500,São Bento do Sul,SC,9449
-52.9640,-26.4700,São Bernardino,SC,7431
-48.9290,-27.9010,São Bonifácio,SC,350
-53.0040,-27.0780,São Carlos,SC,4161
-50.4410,-27.2670,São Cristovão do Sul,SC,5342
-52.5320,-26.5580,São Domingos,SC,4057
-48.6380,-26.2430,São Francisco do Sul,SC,4880
-48.8490,-27.2760,São João Batista,SC,3271
-48.7680,-26.6180,São João do Itaperiú,SC,489
-53.5940,-27.0980,São João do Oeste,SC,8679
-49.8100,-29.2230,São João do Sul,SC,8990
-49.9320,-28.2940,São Joaquim,SC,3188
-48.6280,-27.6150,São José,SC,2114
-53.4940,-26.4550,São José do Cedro,SC,9836
-50.5800,-27.6630,São José do Cerrito,SC,6148
-52.8510,-26.3590,São Lourenço do Oeste,SC,2307
-49.1770,-28.3260,São Ludgero,SC,5326
-48.9790,-28.1650,São Martinho,SC,5157
-53.2510,-26.6900,São Miguel da Boa Vista,SC,5426
-53.5180,-26.7250,São Miguel do Oeste,SC,5783
-48.8050,-27.5660,São Pedro de Alcântara,SC,3175
-53.0030,-26.9240,Saudades,SC,9773
-49.0730,-26.4130,Schroeder,SC,9605
-52.3110,-27.1490,Seara,SC,8427
-53.0420,-26.7290,Serra Alta,SC,8852
-49.4240,-28.5980,Siderópolis,SC,68
-49.6170,-29.1140,Sombrio,SC,8697
-52.9650,-26.7360,Sul Brasil,SC,2799
-49.9980,-27.1160,Taió,SC,7955
-51.2470,-27.1050,Tangará,SC,474
-53.1580,-26.6880,Tigrinhos,SC,3159
-48.6340,-27.2410,Tijucas,SC,2092
-49.8470,-28.8300,Timbé do Sul,SC,9607
-49.2720,-26.8230,Timbó,SC,2155
-50.6740,-26.6150,Timbó Grande,SC,482
-50.3220,-26.1060,Três Barras,SC,9709
-49.4580,-28.5160,Treviso,SC,6153
-49.1480,-28.5590,Treze de Maio,SC,4692
-51.4060,-27.0020,Treze Tílias,SC,7522
-49.7900,-27.2990,Trombudo Central,SC,2442
-49.0070,-28.4670,Tubarão,SC,2695
-53.6390,-26.9690,Tunápolis,SC,9880
-49.6790,-28.9260,Turvo,SC,4017
-52.8550,-26.7610,União do Oeste,SC,8730
-49.5920,-28.0150,Urubici,SC,1044
-49.8730,-27.9530,Urupema,SC,5381
-49.3210,-28.5180,Urussanga,SC,1119
-52.1550,-26.8640,Vargeão,SC,2750
-50.9750,-27.4890,Vargem,SC,1758
-51.7400,-27.0070,Vargem Bonita,SC,6674
-49.3560,-27.3920,Vidal Ramos,SC,9044
-51.1520,-27.0080,Videira,SC,3695
-49.8330,-26.8810,Vitor Meireles,SC,315
-49.7960,-26.9260,Witmarsum,SC,3261
-52.4040,-26.8770,Xanxerê,SC,4321
-52.3420,-27.0690,Xavantina,SC,4610
-52.5350,-26.9620,Xaxim,SC,3242
-51.5550,-27.4510,Zortéa,SC,2542
-36.9300,-10.1340,Amparo de São Francisco,SE,3189
-37.0190,-10.2810,Aquidabã,SE,3607
-37.0720,-10.9110,Aracaju,SE,2074
-37.6200,-11.2620,Arauá,SE,8083
-37.3150,-10.7580,Areia Branca,SE,7020
-37.0390,-10.9090,Barra dos Coqueiros,SE,2306
-37.6210,-11.1470,Boquim,SE,9862
-36.4660,-10.4290,Brejo Grande,SE,4863
-37.4930,-10.7330,Campo do Brito,SE,1589
-36.9850,-10.1380,Canhoba,SE,3080
-37.7880,-9.6420,Canindé de São Francisco,SE,6331
-37.0530,-10.5030,Capela,SE,6930
-37.7010,-10.3610,Carira,SE,1712
-36.9890,-10.6480,Carmópolis,SE,9210
-36.8840,-10.2520,Cedro de São João,SE,609
-37.7550,-11.4760,Cristinápolis,SE,7421
-37.1830,-10.3550,Cumbe,SE,9538
-37.1480,-10.6890,Divina Pastora,SE,7235
-37.4380,-11.2680,Estância,SE,5440
-37.3130,-10.2640,Feira Nova,SE,8325
-37.5340,-10.5490,Frei Paulo,SE,8678
-37.0830,-9.9680,Gararu,SE,5016
-36.9840,-10.6890,General Maynard,SE,7033
-37.1980,-10.2270,Gracho Cardoso,SE,4405
-36.5400,-10.4360,Ilha das Flores,SE,9131
-37.5120,-11.5190,Indiaroba,SE,8043
-37.4250,-10.6850,Itabaiana,SE,8781
-37.7900,-11.2740,Itabaianinha,SE,9609
-37.1030,-10.1260,Itabi,SE,1161
-37.3110,-10.9980,Itaporanga d'Ajuda,SE,3382
-36.9400,-10.5930,Japaratuba,SE,8065
-36.8010,-10.3470,Japoatã,SE,8326
-37.6500,-10.9170,Lagarto,SE,7120
-37.1700,-10.8060,Laranjeiras,SE,5118
-37.5410,-10.6660,Macambira,SE,7135
-36.9240,-10.3490,Malhada dos Bois,SE,6728
-37.3050,-10.6580,Malhador,SE,8657
-37.0820,-10.7380,Maruim,SE,1054
-37.3430,-10.5780,Moita Bonita,SE,841
-37.5620,-10.0270,Monte Alegre de Sergipe,SE,2560
-36.9590,-10.4270,Muribeca,SE,5279
-36.5790,-10.3200,Neópolis,SE,9008
-37.4890,-10.4430,Nossa Senhora Aparecida,SE,7876
-37.4200,-10.2180,Nossa Senhora da Glória,SE,230
-37.1930,-10.4920,Nossa Senhora das Dores,SE,4979
-37.0580,-10.0790,Nossa Senhora de Lourdes,SE,4501
-37.1260,-10.8550,Nossa Senhora do Socorro,SE,7496
-36.6510,-10.4530,Pacatuba,SE,9396
-37.6870,-10.6170,Pedra Mole,SE,9804
-37.6740,-11.1920,Pedrinhas,SE,8577
-37.7230,-10.5670,Pinhão,SE,1147
-36.8560,-10.7380,Pirambu,SE,9658
-37.6850,-9.8060,Poço Redondo,SE,1654
-38.1830,-10.7080,Poço Verde,SE,4940
-37.2780,-9.9170,Porto da Folha,SE,9067
-36.8400,-10.2110,Propriá,SE,7149
-37.7250,-11.0690,Riachão do Dantas,SE,9852
-37.1870,-10.7280,Riachuelo,SE,9834
-37.4170,-10.5390,Ribeirópolis,SE,6403
-37.0310,-10.6960,Rosário do Catete,SE,4691
-37.4750,-11.0320,Salgado,SE,5879
-37.4480,-11.3510,Santa Luzia do Itanhy,SE,2095
-37.1940,-10.6460,Santa Rosa de Lima,SE,6055
-36.6080,-10.2910,Santana do São Francisco,SE,4095
-37.0540,-10.7890,Santo Amaro das Brotas,SE,9600
-37.2060,-11.0150,São Cristóvão,SE,5131
-37.5680,-10.7910,São Domingos,SE,989
-36.8880,-10.3330,São Francisco,SE,1479
-37.3810,-10.3880,São Miguel do Aleixo,SE,6166
-37.8110,-10.7380,Simão Dias,SE,4928
-37.1130,-10.6040,Siriri,SE,4542
-36.8840,-10.2080,Telha,SE,6483
-37.9980,-11.1840,Tobias Barreto,SE,7332
-37.8410,-11.3730,Tomar do Geru,SE,9351
-37.6580,-11.3830,Umbaúba,SE,5407
-51.0730,-21.6850,Adamantina,SP,671
-49.6440,-21.2350,Adolfo,SP,6847
-46.9790,-22.0590,Aguaí,SP,3163
-46.7170,-21.9370,Águas da Prata,SP,2791
-46.6330,-22.4760,Águas de Lindóia,SP,1145
-49.2390,-22.8810,Águas de Santa Bárbara,SP,3411
-47.8760,-22.5990,Águas de São Pedro,SP,53
-48.9880,-22.4690,Agudos,SP,1856
-47.8990,-23.5510,Alambari,SP,9762
-51.4130,-21.9550,Alfredo Marcondes,SP,6939
-49.0590,-20.5240,Altair,SP,7599
-47.3740,-21.0260,Altinópolis,SP,9127
-50.1640,-21.5810,Alto Alegre,SP,8089
-47.2620,-23.5350,Alumínio,SP,7957
-49.9110,-20.3210,Álvares Florence,SP,1300
-51.4720,-22.0790,Álvares Machado,SP,7917
-49.7190,-22.0890,Álvaro de Carvalho,SP,8585
-49.7630,-22.4440,Alvinlândia,SP,196
-47.3310,-22.7390,Americana,SP,2122
-48.1020,-21.7240,Américo Brasiliense,SP,631
-49.7320,-20.2990,Américo de Campos,SP,1370
-46.7640,-22.7010,Amparo,SP,3259
-47.6630,-22.1260,Analândia,SP,5673
-51.3790,-20.8960,Andradina,SP,5317
-48.4130,-23.4900,Angatuba,SP,6594
-48.1270,-22.7890,Anhembi,SP,4548
-51.3870,-22.2950,Anhumas,SP,4771
-45.2300,-22.8470,Aparecida,SP,1360
-50.8800,-20.4490,Aparecida d'Oeste,SP,6248
-48.8430,-24.5090,Apiaí,SP,755
-47.0610,-23.4390,Araçariguama,SP,6211
-50.4330,-21.2090,Araçatuba,SP,8599
-47.6140,-23.5050,Araçoiaba da Serra,SP,5613
-47.7860,-20.0900,Aramina,SP,9934
-49.0540,-23.1340,Arandu,SP,8720
-44.4480,-22.6740,Arapeí,SP,9518
-48.1760,-21.7940,Araraquara,SP,9015
-47.3840,-22.3570,Araras,SP,2120
-50.4650,-21.7730,Arco-Íris,SP,3648
-48.9110,-22.0290,Arealva,SP,9619
-44.6970,-22.5800,Areias,SP,119
-48.6650,-22.6680,Areiópolis,SP,1509
-48.7870,-21.1880,Ariranha,SP,1002
-47.1730,-22.5730,Artur Nogueira,SP,5892
-46.3210,-23.3960,Arujá,SP,5664
-50.7270,-20.1590,Aspásia,SP,8263
-50.4120,-22.6620,Assis,SP,9024
-46.5500,-23.1170,Atibaia,SP,9023
-50.5550,-20.6860,Auriflama,SP,24
-49.3330,-22.1470,Avaí,SP,4188
-49.9500,-21.4610,Avanhandava,SP,3890
-48.9260,-23.0990,Avaré,SP,1832
-49.4450,-20.9180,Bady Bassitt,SP,7076
-49.3570,-21.9000,Balbinos,SP,8164
-49.5840,-20.7350,Bálsamo,SP,2278
-44.3230,-22.6840,Bananal,SP,7290
-49.5610,-23.6270,Barão de Antonina,SP,7435
-49.9490,-21.2670,Barbosa,SP,5489
-48.7400,-22.0740,Bariri,SP,5017
-48.5580,-22.4950,Barra Bonita,SP,3432
-49.0250,-24.4730,Barra do Chapéu,SP,8032
-48.5050,-24.7560,Barra do Turvo,SP,6385
-48.5680,-20.5570,Barretos,SP,4893
-48.1640,-21.1940,Barrinha,SP,8608
-46.8760,-23.5110,Barueri,SP,6937
-50.7340,-21.9220,Bastos,SP,6448
-47.5850,-20.8910,Batatais,SP,1214
-49.0610,-22.3150,Bauru,SP,5756
-48.4790,-20.9490,Bebedouro,SP,4650
-50.8120,-21.2710,Bento de Abreu,SP,7552
-49.4740,-23.0130,Bernardino de Campos,SP,8936
-46.1390,-23.8540,Bertioga,SP,892
-50.4710,-21.4030,Bilac,SP,3308
-50.3400,-21.2890,Birigui,SP,3585
-46.0390,-23.5730,Biritiba-Mirim,SP,7208
-48.3910,-21.9930,Boa Esperança do Sul,SP,1554
-48.5180,-22.1360,Bocaina,SP,7942
-48.2580,-23.1020,Bofete,SP,8189
-47.6720,-23.2830,Boituva,SP,3424
-46.4650,-23.1350,Bom Jesus dos Perdões,SP,5835
-49.1440,-24.3180,Bom Sucesso de Itararé,SP,633
-50.5340,-22.2700,Borá,SP,1978
-48.7790,-22.1930,Boracéia,SP,8182
-49.0740,-21.6200,Borborema,SP,4473
-48.9710,-22.5690,Borebi,SP,8643
-48.4450,-22.8860,Botucatu,SP,9646
-46.5420,-22.9520,Bragança Paulista,SP,6200
-50.3160,-21.4990,Braúna,SP,8242
-50.1850,-21.1660,Brejo Alegre,SP,4189
-47.6590,-20.9910,Brodowski,SP,7231
-48.1270,-22.2840,Brotas,SP,6012
-48.5930,-23.7980,Buri,SP,2714
-50.1470,-21.0660,Buritama,SP,7366
-47.7080,-20.1910,Buritizal,SP,9197
-49.3380,-22.4560,Cabrália Paulista,SP,8307
-47.1330,-23.3080,Cabreúva,SP,1056
-45.7070,-23.1010,Caçapava,SP,2505
-45.0090,-22.6650,Cachoeira Paulista,SP,4170
-46.6440,-21.5290,Caconde,SP,8920
-49.6100,-21.8030,Cafelândia,SP,822
-51.2360,-22.0120,Caiabu,SP,9564
-46.7410,-23.3640,Caieiras,SP,9511
-51.9980,-21.8320,Caiuá,SP,8560
-46.8770,-23.3560,Cajamar,SP,4635
-48.1230,-24.7360,Cajati,SP,408
-48.8090,-20.8800,Cajobi,SP,1083
-47.3040,-21.2750,Cajuru,SP,5648
